DrugBank ID,Name,Type,UniProt ID,UniProt Name
DB11348,Calcium Phosphate,SmallMoleculeDrug,O00305,Voltage-dependent L-type calcium channel subunit beta-4
DB11348,Calcium Phosphate,SmallMoleculeDrug,O00555,Voltage-dependent P/Q-type calcium channel subunit alpha-1A
DB11348,Calcium Phosphate,SmallMoleculeDrug,O00555,Voltage-dependent P/Q-type calcium channel subunit alpha-1A
DB11348,Calcium Phosphate,SmallMoleculeDrug,O43497,Voltage-dependent T-type calcium channel subunit alpha-1G
DB11348,Calcium Phosphate,SmallMoleculeDrug,O95180,Voltage-dependent T-type calcium channel subunit alpha-1H
DB11348,Calcium Phosphate,SmallMoleculeDrug,Q9P0X4,Voltage-dependent T-type calcium channel subunit alpha-1I
DB11348,Calcium Phosphate,SmallMoleculeDrug,Q15878,Voltage-dependent R-type calcium channel subunit alpha-1E
DB11362,Selexipag,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11362,Selexipag,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11362,Selexipag,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11363,Alectinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11363,Alectinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11574,Elbasvir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11575,Grazoprevir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11575,Grazoprevir,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11575,Grazoprevir,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11581,Venetoclax,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11581,Venetoclax,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11581,Venetoclax,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11586,Asunaprevir,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11586,Asunaprevir,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11586,Asunaprevir,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB11586,Asunaprevir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11590,Thimerosal,SmallMoleculeDrug,Q14643,"Inositol 1,4,5-trisphosphate receptor type 1"
DB11591,Bilastine,SmallMoleculeDrug,Q2M3G0,ATP-binding cassette sub-family B member 5
DB11591,Bilastine,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB11591,Bilastine,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB11611,Lifitegrast,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB11611,Lifitegrast,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB11613,Velpatasvir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11613,Velpatasvir,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11613,Velpatasvir,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11613,Velpatasvir,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11613,Velpatasvir,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB11632,Opicapone,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11632,Opicapone,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11632,Opicapone,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11632,Opicapone,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB11632,Opicapone,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11633,Isavuconazole,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11633,Isavuconazole,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11633,Isavuconazole,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11635,Tocofersolan,SmallMoleculeDrug,P49638,Alpha-tocopherol transfer protein
DB11635,Tocofersolan,SmallMoleculeDrug,Q8WTV0,Scavenger receptor class B member 1
DB11635,Tocofersolan,SmallMoleculeDrug,Q9UHC9,Niemann-Pick C1-like protein 1
DB11635,Tocofersolan,SmallMoleculeDrug,Q9H222,ATP-binding cassette sub-family G member 5
DB11635,Tocofersolan,SmallMoleculeDrug,Q9H221,ATP-binding cassette sub-family G member 8
DB11635,Tocofersolan,SmallMoleculeDrug,O95477,ATP-binding cassette sub-family A member 1
DB11635,Tocofersolan,SmallMoleculeDrug,Q9UDX3,SEC14-like protein 4
DB11635,Tocofersolan,SmallMoleculeDrug,O76054,SEC14-like protein 2
DB11635,Tocofersolan,SmallMoleculeDrug,Q9UDX4,SEC14-like protein 3
DB11635,Tocofersolan,SmallMoleculeDrug,Q0VD83,Apolipoprotein B receptor
DB11640,Amifampridine,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11641,Vinflunine,SmallMoleculeDrug,Q2M3G0,ATP-binding cassette sub-family B member 5
DB11641,Vinflunine,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11642,Pitolisant,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB11644,Tafamidis,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11644,Tafamidis,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB11644,Tafamidis,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB11652,Tucatinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11652,Tucatinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11652,Tucatinib,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11652,Tucatinib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11652,Tucatinib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB11660,Latanoprostene bunod,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB11672,Curcumin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11682,Daprodustat,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11682,Daprodustat,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11682,Daprodustat,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB11682,Daprodustat,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB11682,Daprodustat,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11689,Selumetinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11689,Selumetinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11691,Naldemedine,SmallMoleculeDrug,Q2M3G0,ATP-binding cassette sub-family B member 5
DB11693,Voclosporin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11697,Pacritinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11697,Pacritinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11697,Pacritinib,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB11697,Pacritinib,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11712,Tezacaftor,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11712,Tezacaftor,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11712,Tezacaftor,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11712,Tezacaftor,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB11712,Tezacaftor,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB11712,Tezacaftor,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11712,Tezacaftor,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11718,Encorafenib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11718,Encorafenib,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11718,Encorafenib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11718,Encorafenib,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB11718,Encorafenib,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB11718,Encorafenib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11718,Encorafenib,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11732,Lasmiditan,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11732,Lasmiditan,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11732,Lasmiditan,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB11732,Lasmiditan,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11732,Lasmiditan,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB11739,Vonoprazan,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11751,Cabotegravir,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB11751,Cabotegravir,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB11751,Cabotegravir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11751,Cabotegravir,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11753,Rifamycin,SmallMoleculeDrug,P46721,Solute carrier organic anion transporter family member 1A2
DB11753,Rifamycin,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11753,Rifamycin,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11753,Rifamycin,SmallMoleculeDrug,Q92959,Solute carrier organic anion transporter family member 2A1
DB11753,Rifamycin,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB11753,Rifamycin,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11753,Rifamycin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11757,Istradefylline,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11757,Istradefylline,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11757,Istradefylline,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11757,Istradefylline,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11757,Istradefylline,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB11757,Istradefylline,SmallMoleculeDrug,P09086,"POU domain, class 2, transcription factor 2"
DB11757,Istradefylline,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11757,Istradefylline,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB11760,Talazoparib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11760,Talazoparib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11761,Tenapanor,SmallMoleculeDrug,O94956,Solute carrier organic anion transporter family member 2B1
DB11763,Momelotinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11763,Momelotinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11763,Momelotinib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11763,Momelotinib,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11791,Capmatinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11791,Capmatinib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11791,Capmatinib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB11791,Capmatinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11793,Niraparib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11793,Niraparib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11793,Niraparib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB11793,Niraparib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11796,Fostemsavir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11796,Fostemsavir,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11796,Fostemsavir,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11796,Fostemsavir,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11800,Tivozanib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11800,Tivozanib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11817,Baricitinib,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB11817,Baricitinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11817,Baricitinib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB11817,Baricitinib,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB11817,Baricitinib,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11817,Baricitinib,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11817,Baricitinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11820,Nifurtimox,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11827,Ertugliflozin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11827,Ertugliflozin,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11828,Neratinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11837,Osilodrostat,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11837,Osilodrostat,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB11837,Osilodrostat,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11837,Osilodrostat,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB11837,Osilodrostat,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB11837,Osilodrostat,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11853,Relugolix,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11853,Relugolix,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11855,Revefenacin,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11855,Revefenacin,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11855,Revefenacin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11855,Revefenacin,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11886,Infigratinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11886,Infigratinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11886,Infigratinib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11886,Infigratinib,SmallMoleculeDrug,O95342,Bile salt export pump
DB11886,Infigratinib,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB11886,Infigratinib,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11886,Infigratinib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB11886,Infigratinib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11886,Infigratinib,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11901,Apalutamide,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11901,Apalutamide,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11901,Apalutamide,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11901,Apalutamide,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB11901,Apalutamide,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB11901,Apalutamide,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB11901,Apalutamide,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11936,Bempedoic acid,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11936,Bempedoic acid,SmallMoleculeDrug,O15438,Canalicular multispecific organic anion transporter 2
DB11936,Bempedoic acid,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11942,Selinexor,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB11943,Delafloxacin,SmallMoleculeDrug,Q2M3G0,ATP-binding cassette sub-family B member 5
DB11943,Delafloxacin,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11951,Lemborexant,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11952,Duvelisib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11952,Duvelisib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11963,Dacomitinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11963,Dacomitinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11963,Dacomitinib,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB11967,Binimetinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11967,Binimetinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11978,Glasdegib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11978,Glasdegib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11978,Glasdegib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB11978,Glasdegib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB11979,Elagolix,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11979,Elagolix,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB11986,Entrectinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11995,Avatrombopag,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB11995,Avatrombopag,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB11995,Avatrombopag,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12001,Abemaciclib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB12001,Abemaciclib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB12001,Abemaciclib,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB12001,Abemaciclib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12001,Abemaciclib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12005,Nirogacestat,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12010,Fostamatinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12010,Fostamatinib,SmallMoleculeDrug,Q2M3G0,ATP-binding cassette sub-family B member 5
DB12015,Alpelisib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12015,Alpelisib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12020,Tecovirimat,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12026,Voxilaprevir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12026,Voxilaprevir,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12026,Voxilaprevir,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB12026,Voxilaprevir,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB12035,Sarecycline,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12070,Letermovir,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB12070,Letermovir,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB12070,Letermovir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12070,Letermovir,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12070,Letermovir,SmallMoleculeDrug,O95342,Bile salt export pump
DB12070,Letermovir,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12070,Letermovir,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB12095,Telotristat ethyl,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12141,Gilteritinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12141,Gilteritinib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB12141,Gilteritinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12141,Gilteritinib,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB12147,Erdafitinib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12147,Erdafitinib,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB12151,Brincidofovir,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB12151,Brincidofovir,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB12151,Brincidofovir,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12151,Brincidofovir,SmallMoleculeDrug,Q92887,Canalicular multispecific organic anion transporter 1
DB12151,Brincidofovir,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB12151,Brincidofovir,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12151,Brincidofovir,SmallMoleculeDrug,O95342,Bile salt export pump
DB12218,Capivasertib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12218,Capivasertib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB12218,Capivasertib,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB12218,Capivasertib,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12218,Capivasertib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB12218,Capivasertib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB12218,Capivasertib,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB12236,Bexagliflozin,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12240,Polatuzumab vedotin,BiotechDrug,P08183,Multidrug resistance protein 1
DB12243,Edaravone,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB12243,Edaravone,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12255,Vadadustat,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12255,Vadadustat,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12255,Vadadustat,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB12265,Fexinidazole,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB12265,Fexinidazole,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB12265,Fexinidazole,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB12265,Fexinidazole,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB12265,Fexinidazole,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12265,Fexinidazole,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB12265,Fexinidazole,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB12267,Brigatinib,SmallMoleculeDrug,Q2M3G0,ATP-binding cassette sub-family B member 5
DB12267,Brigatinib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12267,Brigatinib,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB12267,Brigatinib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB12267,Brigatinib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB12332,Rucaparib,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12332,Rucaparib,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12332,Rucaparib,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB12332,Rucaparib,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB12332,Rucaparib,SmallMoleculeDrug,O15245,Solute carrier family 22 member 1
DB12332,Rucaparib,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB12332,Rucaparib,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB12332,Rucaparib,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB12332,Rucaparib,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12332,Rucaparib,SmallMoleculeDrug,O15439,Multidrug resistance-associated protein 4
DB12364,Betrixaban,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12364,Betrixaban,SmallMoleculeDrug,Q12809,Potassium voltage-gated channel subfamily H member 2
DB12377,Relebactam,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12377,Relebactam,SmallMoleculeDrug,Q9NSA0,Solute carrier family 22 member 11
DB12377,Relebactam,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB12377,Relebactam,SmallMoleculeDrug,Q86VL8,Multidrug and toxin extrusion protein 2
DB12455,Omadacycline,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12457,Rimegepant,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12457,Rimegepant,SmallMoleculeDrug,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB12457,Rimegepant,SmallMoleculeDrug,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB12457,Rimegepant,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12457,Rimegepant,SmallMoleculeDrug,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB12457,Rimegepant,SmallMoleculeDrug,O15244,Solute carrier family 22 member 2
DB12457,Rimegepant,SmallMoleculeDrug,Q96FL8,Multidrug and toxin extrusion protein 1
DB12466,Favipiravir,SmallMoleculeDrug,P08183,Multidrug resistance protein 1
DB12466,Favipiravir,SmallMoleculeDrug,Q4U2R8,Solute carrier family 22 member 6
DB12466,Favipiravir,SmallMoleculeDrug,Q8TCC7,Solute carrier family 22 member 8
DB12466,Favipiravir,SmallMoleculeDrug,Q96S37,Solute carrier family 22 member 12
